ORPHAcode,fenotipo_id,frecuencia
99228,HP:0000842,Occasional (29-5%)
99228,HP:0000987,Occasional (29-5%)
99228,HP:0000995,Occasional (29-5%)
99228,HP:0001004,Occasional (29-5%)
99228,HP:0001045,Occasional (29-5%)
99228,HP:0001231,Occasional (29-5%)
99228,HP:0001385,Occasional (29-5%)
99228,HP:0001395,Occasional (29-5%)
99228,HP:0001596,Occasional (29-5%)
99228,HP:0001631,Occasional (29-5%)
99228,HP:0001647,Occasional (29-5%)
99228,HP:0001657,Occasional (29-5%)
99228,HP:0001658,Occasional (29-5%)
99228,HP:0001680,Occasional (29-5%)
99228,HP:0001763,Occasional (29-5%)
99228,HP:0001812,Occasional (29-5%)
99228,HP:0001831,Occasional (29-5%)
99228,HP:0002608,Occasional (29-5%)
99228,HP:0002611,Occasional (29-5%)
99228,HP:0002650,Occasional (29-5%)
99228,HP:0002960,Occasional (29-5%)
99228,HP:0003067,Occasional (29-5%)
99228,HP:0003186,Occasional (29-5%)
99228,HP:0003764,Occasional (29-5%)
99228,HP:0004349,Occasional (29-5%)
99228,HP:0005603,Occasional (29-5%)
99228,HP:0005978,Occasional (29-5%)
99228,HP:0007018,Occasional (29-5%)
99228,HP:0008572,Occasional (29-5%)
99228,HP:0009118,Occasional (29-5%)
99228,HP:0011307,Occasional (29-5%)
99228,HP:0012434,Occasional (29-5%)
99228,HP:0100646,Occasional (29-5%)
99228,HP:0000150,Very rare (<4-1%)
99228,HP:0000471,Very rare (<4-1%)
99228,HP:0001394,Very rare (<4-1%)
99228,HP:0002037,Very rare (<4-1%)
99228,HP:0002613,Very rare (<4-1%)
99228,HP:0002647,Very rare (<4-1%)
99228,HP:0002861,Very rare (<4-1%)
99228,HP:0004383,Very rare (<4-1%)
99228,HP:0004386,Very rare (<4-1%)
99228,HP:0005294,Very rare (<4-1%)
99228,HP:0008678,Very rare (<4-1%)
99228,HP:0012758,Very rare (<4-1%)
3175,HP:0001249,Very frequent (99-80%)
3175,HP:0001257,Very frequent (99-80%)
3175,HP:0001276,Very frequent (99-80%)
3175,HP:0002063,Very frequent (99-80%)
3175,HP:0002133,Very frequent (99-80%)
3175,HP:0002301,Very frequent (99-80%)
3175,HP:0003552,Very frequent (99-80%)
220,HP:0000037,Very frequent (99-80%)
220,HP:0000093,Very frequent (99-80%)
220,HP:0000100,Very frequent (99-80%)
220,HP:0000112,Very frequent (99-80%)
220,HP:0002667,Very frequent (99-80%)
220,HP:0000822,Frequent (79-30%)
220,HP:0000133,Occasional (29-5%)
34587,HP:0001249,Very frequent (99-80%)
34587,HP:0001288,Very frequent (99-80%)
34587,HP:0001639,Very frequent (99-80%)
34587,HP:0001644,Very frequent (99-80%)
34587,HP:0006543,Very frequent (99-80%)
34587,HP:0010547,Very frequent (99-80%)
2962,HP:0001611,Very frequent (99-80%)
2962,HP:0001762,Very frequent (99-80%)
2962,HP:0001788,Very frequent (99-80%)
2962,HP:0001884,Very frequent (99-80%)
2962,HP:0002305,Very frequent (99-80%)
2962,HP:0002645,Very frequent (99-80%)
2962,HP:0002750,Very frequent (99-80%)
2962,HP:0002751,Very frequent (99-80%)
2962,HP:0002761,Very frequent (99-80%)
2962,HP:0002812,Very frequent (99-80%)
2962,HP:0003199,Very frequent (99-80%)
2962,HP:0004322,Very frequent (99-80%)
2962,HP:0005272,Very frequent (99-80%)
2962,HP:0005328,Very frequent (99-80%)
2962,HP:0005425,Very frequent (99-80%)
2962,HP:0007457,Very frequent (99-80%)
2962,HP:0007957,Very frequent (99-80%)
2962,HP:0008070,Very frequent (99-80%)
2962,HP:0008897,Very frequent (99-80%)
2962,HP:0008947,Very frequent (99-80%)
2962,HP:0009125,Very frequent (99-80%)
2962,HP:0009748,Very frequent (99-80%)
2962,HP:0010648,Very frequent (99-80%)
2962,HP:0011003,Very frequent (99-80%)
2962,HP:0011220,Very frequent (99-80%)
2962,HP:0025167,Very frequent (99-80%)
2962,HP:0200141,Very frequent (99-80%)
2962,HP:0000518,Frequent (79-30%)
2962,HP:0000592,Frequent (79-30%)
2962,HP:0001273,Frequent (79-30%)
2962,HP:0001320,Frequent (79-30%)
2962,HP:0001629,Frequent (79-30%)
2962,HP:0002073,Frequent (79-30%)
2962,HP:0007392,Frequent (79-30%)
2962,HP:0030604,Frequent (79-30%)
2962,HP:0000028,Occasional (29-5%)
2962,HP:0001643,Occasional (29-5%)
2962,HP:0005301,Occasional (29-5%)
2962,HP:0008619,Occasional (29-5%)
2962,HP:0012304,Occasional (29-5%)
2962,HP:0002097,Excluded (0%)
2962,HP:0000023,Very frequent (99-80%)
2962,HP:0000160,Very frequent (99-80%)
2962,HP:0000218,Very frequent (99-80%)
2962,HP:0000248,Very frequent (99-80%)
2962,HP:0000253,Very frequent (99-80%)
2962,HP:0000286,Very frequent (99-80%)
2962,HP:0000316,Very frequent (99-80%)
2962,HP:0000369,Very frequent (99-80%)
2962,HP:0000490,Very frequent (99-80%)
2962,HP:0000494,Very frequent (99-80%)
2962,HP:0000684,Very frequent (99-80%)
2962,HP:0000750,Very frequent (99-80%)
2962,HP:0000767,Very frequent (99-80%)
2962,HP:0000938,Very frequent (99-80%)
2962,HP:0000963,Very frequent (99-80%)
2962,HP:0000973,Very frequent (99-80%)
2962,HP:0001181,Very frequent (99-80%)
2962,HP:0001263,Very frequent (99-80%)
2962,HP:0001347,Very frequent (99-80%)
2962,HP:0001374,Very frequent (99-80%)
2962,HP:0001476,Very frequent (99-80%)
2962,HP:0001508,Very frequent (99-80%)
2962,HP:0001511,Very frequent (99-80%)
2962,HP:0001537,Very frequent (99-80%)
2962,HP:0001558,Very frequent (99-80%)
252054,HP:0010797,Obligate (100%)
252054,HP:0002017,Very frequent (99-80%)
252054,HP:0002315,Very frequent (99-80%)
252054,HP:0002321,Very frequent (99-80%)
252054,HP:0006880,Very frequent (99-80%)
252054,HP:0009711,Very frequent (99-80%)
252054,HP:0010576,Very frequent (99-80%)
252054,HP:0030915,Very frequent (99-80%)
252054,HP:0000011,Frequent (79-30%)
252054,HP:0003484,Frequent (79-30%)
252054,HP:0007340,Frequent (79-30%)
252054,HP:0009713,Frequent (79-30%)
252054,HP:0012534,Frequent (79-30%)
252054,HP:0030144,Frequent (79-30%)
252054,HP:0100661,Frequent (79-30%)
252054,HP:0000238,Occasional (29-5%)
97289,HP:0100521,Obligate (100%)
97289,HP:0100634,Obligate (100%)
97289,HP:0045026,Very frequent (99-80%)
97289,HP:0100721,Very frequent (99-80%)
97289,HP:0001824,Frequent (79-30%)
97289,HP:0002730,Frequent (79-30%)
97289,HP:0003118,Frequent (79-30%)
97289,HP:0003154,Frequent (79-30%)
97289,HP:0005345,Frequent (79-30%)
97289,HP:0007457,Frequent (79-30%)
97289,HP:0012735,Frequent (79-30%)
97289,HP:0030829,Frequent (79-30%)
97289,HP:0100568,Frequent (79-30%)
97289,HP:0100570,Frequent (79-30%)
97289,HP:0100749,Frequent (79-30%)
97289,HP:0000870,Occasional (29-5%)
97289,HP:0000938,Occasional (29-5%)
97289,HP:0002893,Occasional (29-5%)
97289,HP:0003072,Occasional (29-5%)
97289,HP:0004724,Occasional (29-5%)
97289,HP:0006767,Occasional (29-5%)
97289,HP:0008200,Occasional (29-5%)
97289,HP:0008261,Occasional (29-5%)
97289,HP:0011761,Occasional (29-5%)
3455,HP:0000160,Very frequent (99-80%)
3455,HP:0000219,Very frequent (99-80%)
3455,HP:0000272,Very frequent (99-80%)
3455,HP:0000278,Very frequent (99-80%)
3455,HP:0000292,Very frequent (99-80%)
3455,HP:0000307,Very frequent (99-80%)
3455,HP:0000316,Very frequent (99-80%)
3455,HP:0000322,Very frequent (99-80%)
3455,HP:0000325,Very frequent (99-80%)
3455,HP:0000337,Very frequent (99-80%)
3455,HP:0000358,Very frequent (99-80%)
3455,HP:0000444,Very frequent (99-80%)
3455,HP:0000490,Very frequent (99-80%)
3455,HP:0000582,Very frequent (99-80%)
3455,HP:0000621,Very frequent (99-80%)
3455,HP:0000695,Very frequent (99-80%)
3455,HP:0001043,Very frequent (99-80%)
3455,HP:0001511,Very frequent (99-80%)
3455,HP:0001533,Very frequent (99-80%)
3455,HP:0002007,Very frequent (99-80%)
3455,HP:0002209,Very frequent (99-80%)
3455,HP:0002714,Very frequent (99-80%)
3455,HP:0003683,Very frequent (99-80%)
3455,HP:0003758,Very frequent (99-80%)
3455,HP:0004322,Very frequent (99-80%)
3455,HP:0004482,Very frequent (99-80%)
3455,HP:0004492,Very frequent (99-80%)
3455,HP:0005328,Very frequent (99-80%)
3455,HP:0008846,Very frequent (99-80%)
3455,HP:0009059,Very frequent (99-80%)
3455,HP:0100578,Very frequent (99-80%)
3455,HP:0000028,Frequent (79-30%)
3455,HP:0000044,Frequent (79-30%)
3455,HP:0000126,Frequent (79-30%)
3455,HP:0000164,Frequent (79-30%)
3455,HP:0000238,Frequent (79-30%)
3455,HP:0000267,Frequent (79-30%)
3455,HP:0000364,Frequent (79-30%)
3455,HP:0000369,Frequent (79-30%)
3455,HP:0000403,Frequent (79-30%)
3455,HP:0000518,Frequent (79-30%)
3455,HP:0000540,Frequent (79-30%)
3455,HP:0000545,Frequent (79-30%)
3455,HP:0000598,Frequent (79-30%)
3455,HP:0000664,Frequent (79-30%)
3455,HP:0000668,Frequent (79-30%)
3455,HP:0000824,Frequent (79-30%)
3455,HP:0000870,Frequent (79-30%)
3455,HP:0000938,Frequent (79-30%)
3455,HP:0000956,Frequent (79-30%)
3455,HP:0000963,Frequent (79-30%)
3455,HP:0001007,Frequent (79-30%)
3455,HP:0001257,Frequent (79-30%)
3455,HP:0001263,Frequent (79-30%)
3455,HP:0001276,Frequent (79-30%)
3455,HP:0001289,Frequent (79-30%)
3455,HP:0001382,Frequent (79-30%)
3455,HP:0001385,Frequent (79-30%)
3455,HP:0001397,Frequent (79-30%)
3455,HP:0001508,Frequent (79-30%)
3455,HP:0001510,Frequent (79-30%)
3455,HP:0001581,Frequent (79-30%)
3455,HP:0001945,Frequent (79-30%)
3455,HP:0002078,Frequent (79-30%)
3455,HP:0002155,Frequent (79-30%)
3455,HP:0002342,Frequent (79-30%)
3455,HP:0002415,Frequent (79-30%)
3455,HP:0002509,Frequent (79-30%)
3455,HP:0002684,Frequent (79-30%)
3455,HP:0002751,Frequent (79-30%)
3455,HP:0003097,Frequent (79-30%)
3455,HP:0003326,Frequent (79-30%)
3455,HP:0003429,Frequent (79-30%)
3455,HP:0003712,Frequent (79-30%)
3455,HP:0005792,Frequent (79-30%)
3455,HP:0006470,Frequent (79-30%)
3455,HP:0006480,Frequent (79-30%)
3455,HP:0007957,Frequent (79-30%)
3455,HP:0008070,Frequent (79-30%)
3455,HP:0008386,Frequent (79-30%)
3455,HP:0008476,Frequent (79-30%)
3455,HP:0009003,Frequent (79-30%)
3455,HP:0010511,Frequent (79-30%)
3455,HP:0010648,Frequent (79-30%)
3455,HP:0011410,Frequent (79-30%)
3455,HP:0011819,Frequent (79-30%)
3455,HP:0011968,Frequent (79-30%)
3455,HP:0012811,Frequent (79-30%)
3455,HP:0100490,Frequent (79-30%)
3455,HP:0100678,Frequent (79-30%)
3455,HP:0100769,Frequent (79-30%)
3455,HP:0100807,Frequent (79-30%)
3455,HP:0000010,Occasional (29-5%)
3455,HP:0000076,Occasional (29-5%)
3455,HP:0000387,Occasional (29-5%)
3455,HP:0000463,Occasional (29-5%)
3455,HP:0000580,Occasional (29-5%)
3455,HP:0000639,Occasional (29-5%)
3455,HP:0000648,Occasional (29-5%)
3455,HP:0000771,Occasional (29-5%)
3455,HP:0000946,Occasional (29-5%)
3455,HP:0001250,Occasional (29-5%)
3455,HP:0001251,Occasional (29-5%)
3455,HP:0001274,Occasional (29-5%)
3455,HP:0001321,Occasional (29-5%)
3455,HP:0001337,Occasional (29-5%)
3455,HP:0001601,Occasional (29-5%)
3455,HP:0001642,Occasional (29-5%)
3455,HP:0002126,Occasional (29-5%)
3455,HP:0002345,Occasional (29-5%)
3455,HP:0003413,Occasional (29-5%)
3455,HP:0004691,Occasional (29-5%)
3455,HP:0007099,Occasional (29-5%)
3455,HP:0008469,Occasional (29-5%)
3455,HP:0008479,Occasional (29-5%)
3455,HP:0010994,Occasional (29-5%)
3455,HP:0030265,Occasional (29-5%)
3455,HP:0100581,Occasional (29-5%)
3455,HP:0000047,Very rare (<4-1%)
3455,HP:0000592,Very rare (<4-1%)
3455,HP:0000836,Very rare (<4-1%)
3455,HP:0005164,Very rare (<4-1%)
3455,HP:0005978,Very rare (<4-1%)
3455,HP:0007766,Very rare (<4-1%)
3455,HP:0025134,Very rare (<4-1%)
3455,HP:0030001,Very rare (<4-1%)
3455,HP:0030088,Very rare (<4-1%)
3455,HP:0045017,Very rare (<4-1%)
168796,HP:0001644,Very frequent (99-80%)
168796,HP:0001760,Very frequent (99-80%)
168796,HP:0005115,Very frequent (99-80%)
168796,HP:0005150,Very frequent (99-80%)
168796,HP:0011675,Very frequent (99-80%)
168796,HP:0011702,Very frequent (99-80%)
168796,HP:0001156,Occasional (29-5%)
103910,HP:0001824,Very frequent (99-80%)
103910,HP:0002014,Very frequent (99-80%)
103910,HP:0002243,Very frequent (99-80%)
103910,HP:0003073,Very frequent (99-80%)
103910,HP:0011012,Very frequent (99-80%)
103910,HP:0000969,Frequent (79-30%)
103910,HP:0001944,Frequent (79-30%)
103910,HP:0002573,Frequent (79-30%)
103910,HP:0003270,Frequent (79-30%)
103910,HP:0010876,Frequent (79-30%)
228190,HP:0001643,Obligate (100%)
228190,HP:0001647,Obligate (100%)
228190,HP:0005295,Obligate (100%)
228190,HP:0005922,Obligate (100%)
228190,HP:0004209,Very frequent (99-80%)
228190,HP:0010047,Very frequent (99-80%)
228190,HP:0011927,Very frequent (99-80%)
228190,HP:0000271,Excluded (0%)
71212,HP:0100950,Obligate (100%)
71212,HP:0000825,Very frequent (99-80%)
71212,HP:0001254,Very frequent (99-80%)
71212,HP:0001289,Very frequent (99-80%)
71212,HP:0001319,Very frequent (99-80%)
71212,HP:0001397,Very frequent (99-80%)
71212,HP:0001511,Very frequent (99-80%)
71212,HP:0001985,Very frequent (99-80%)
71212,HP:0001998,Very frequent (99-80%)
71212,HP:0002013,Very frequent (99-80%)
71212,HP:0002014,Very frequent (99-80%)
71212,HP:0002173,Very frequent (99-80%)
71212,HP:0002910,Very frequent (99-80%)
71212,HP:0003215,Very frequent (99-80%)
71212,HP:0003508,Very frequent (99-80%)
71212,HP:0006929,Very frequent (99-80%)
71212,HP:0008283,Very frequent (99-80%)
71212,HP:0012071,Very frequent (99-80%)
71212,HP:0030781,Very frequent (99-80%)
71212,HP:0030796,Very frequent (99-80%)
71212,HP:0000580,Occasional (29-5%)
71212,HP:0001270,Occasional (29-5%)
71212,HP:0001508,Occasional (29-5%)
71212,HP:0001987,Occasional (29-5%)
71212,HP:0003128,Occasional (29-5%)
71212,HP:0003234,Occasional (29-5%)
71212,HP:0008151,Occasional (29-5%)
71212,HP:0008180,Occasional (29-5%)
71212,HP:0008872,Occasional (29-5%)
71212,HP:0009830,Occasional (29-5%)
71212,HP:0001639,Very rare (<4-1%)
71212,HP:0001644,Very rare (<4-1%)
71212,HP:0001657,Very rare (<4-1%)
71212,HP:0002605,Very rare (<4-1%)
71212,HP:0002913,Very rare (<4-1%)
71212,HP:0006554,Very rare (<4-1%)
721,HP:0000978,Very frequent (99-80%)
721,HP:0001872,Very frequent (99-80%)
721,HP:0001873,Very frequent (99-80%)
721,HP:0001892,Very frequent (99-80%)
721,HP:0000140,Frequent (79-30%)
721,HP:0000421,Frequent (79-30%)
721,HP:0001744,Frequent (79-30%)
721,HP:0002863,Frequent (79-30%)
1479,HP:0001671,Very frequent (99-80%)
1479,HP:0011675,Very frequent (99-80%)
1479,HP:0011710,Very frequent (99-80%)
83620,HP:0001944,Very frequent (99-80%)
83620,HP:0002013,Very frequent (99-80%)
83620,HP:0002014,Very frequent (99-80%)
83620,HP:0002024,Very frequent (99-80%)
83620,HP:0004918,Very frequent (99-80%)
83620,HP:0001409,Frequent (79-30%)
83620,HP:0002611,Frequent (79-30%)
83620,HP:0025354,Frequent (79-30%)
83620,HP:0100651,Frequent (79-30%)
3097,HP:0000062,Very frequent (99-80%)
3097,HP:0000142,Very frequent (99-80%)
3097,HP:0000148,Very frequent (99-80%)
3097,HP:0000776,Very frequent (99-80%)
3097,HP:0006703,Very frequent (99-80%)
3097,HP:0011027,Very frequent (99-80%)
3097,HP:0000028,Frequent (79-30%)
3097,HP:0002101,Frequent (79-30%)
3097,HP:0004383,Frequent (79-30%)
3097,HP:0008736,Frequent (79-30%)
3097,HP:0030010,Frequent (79-30%)
3097,HP:0100632,Frequent (79-30%)
3097,HP:0000085,Occasional (29-5%)
3097,HP:0001629,Occasional (29-5%)
3097,HP:0001631,Occasional (29-5%)
3097,HP:0001636,Occasional (29-5%)
3097,HP:0001643,Occasional (29-5%)
3097,HP:0001650,Occasional (29-5%)
3097,HP:0001669,Occasional (29-5%)
3097,HP:0001680,Occasional (29-5%)
3097,HP:0001696,Occasional (29-5%)
3097,HP:0001710,Occasional (29-5%)
3097,HP:0001743,Occasional (29-5%)
3097,HP:0004736,Occasional (29-5%)
3097,HP:0010772,Occasional (29-5%)
2513,HP:0000252,Very frequent (99-80%)
2513,HP:0000347,Very frequent (99-80%)
2513,HP:0001010,Very frequent (99-80%)
2513,HP:0001263,Very frequent (99-80%)
2513,HP:0007730,Very frequent (99-80%)
2513,HP:0009882,Very frequent (99-80%)
2513,HP:0010185,Very frequent (99-80%)
2513,HP:0025356,Very frequent (99-80%)
2511,HP:0000239,Very frequent (99-80%)
2511,HP:0000248,Very frequent (99-80%)
2511,HP:0000252,Very frequent (99-80%)
2511,HP:0000270,Very frequent (99-80%)
2511,HP:0000272,Very frequent (99-80%)
2511,HP:0000275,Very frequent (99-80%)
2511,HP:0000276,Very frequent (99-80%)
2511,HP:0000303,Very frequent (99-80%)
2511,HP:0000364,Very frequent (99-80%)
2511,HP:0000446,Very frequent (99-80%)
2511,HP:0000486,Very frequent (99-80%)
2511,HP:0000508,Very frequent (99-80%)
2511,HP:0000598,Very frequent (99-80%)
2511,HP:0000601,Very frequent (99-80%)
2511,HP:0000767,Very frequent (99-80%)
2511,HP:0001156,Very frequent (99-80%)
2511,HP:0001167,Very frequent (99-80%)
2511,HP:0001172,Very frequent (99-80%)
2511,HP:0001249,Very frequent (99-80%)
2511,HP:0001263,Very frequent (99-80%)
2511,HP:0001328,Very frequent (99-80%)
2511,HP:0002650,Very frequent (99-80%)
2511,HP:0003019,Very frequent (99-80%)
2511,HP:0003172,Very frequent (99-80%)
2511,HP:0003510,Very frequent (99-80%)
2511,HP:0004279,Very frequent (99-80%)
2511,HP:0005469,Very frequent (99-80%)
2511,HP:0005916,Very frequent (99-80%)
2511,HP:0007598,Very frequent (99-80%)
2511,HP:0008818,Very frequent (99-80%)
2511,HP:0009721,Very frequent (99-80%)
2511,HP:0009891,Very frequent (99-80%)
2511,HP:0010668,Very frequent (99-80%)
2511,HP:0100333,Very frequent (99-80%)
2511,HP:0003307,Frequent (79-30%)
2511,HP:0010579,Frequent (79-30%)
2516,HP:0000252,Very frequent (99-80%)
2516,HP:0001511,Very frequent (99-80%)
2516,HP:0001629,Very frequent (99-80%)
2516,HP:0002101,Very frequent (99-80%)
2516,HP:0100543,Very frequent (99-80%)
2516,HP:0000104,Frequent (79-30%)
2516,HP:0000175,Frequent (79-30%)
2516,HP:0000347,Frequent (79-30%)
2516,HP:0000383,Frequent (79-30%)
2516,HP:0000430,Frequent (79-30%)
2516,HP:0000465,Frequent (79-30%)
2516,HP:0000470,Frequent (79-30%)
2516,HP:0000581,Frequent (79-30%)
2516,HP:0001252,Frequent (79-30%)
2516,HP:0001387,Frequent (79-30%)
2516,HP:0001660,Frequent (79-30%)
2516,HP:0001679,Frequent (79-30%)
2516,HP:0002705,Frequent (79-30%)
2516,HP:0004467,Frequent (79-30%)
2516,HP:0006610,Frequent (79-30%)
2516,HP:0007598,Frequent (79-30%)
2516,HP:0008678,Frequent (79-30%)
2516,HP:0009882,Frequent (79-30%)
2515,HP:0000252,Very frequent (99-80%)
2515,HP:0001249,Very frequent (99-80%)
2515,HP:0001644,Very frequent (99-80%)
2515,HP:0100543,Very frequent (99-80%)
2515,HP:0000356,Frequent (79-30%)
2515,HP:0001852,Frequent (79-30%)
2515,HP:0004209,Frequent (79-30%)
2515,HP:0004322,Frequent (79-30%)
2515,HP:0000340,Occasional (29-5%)
2515,HP:0001250,Occasional (29-5%)
2515,HP:0001511,Occasional (29-5%)
2515,HP:0001629,Occasional (29-5%)
2515,HP:0002119,Occasional (29-5%)
2515,HP:0002705,Occasional (29-5%)
2515,HP:0007703,Occasional (29-5%)
171844,HP:0000572,Very frequent (99-80%)
171844,HP:0000618,Very frequent (99-80%)
171844,HP:0001166,Very frequent (99-80%)
171844,HP:0002650,Very frequent (99-80%)
171844,HP:0000486,Frequent (79-30%)
171844,HP:0000518,Frequent (79-30%)
171844,HP:0000541,Frequent (79-30%)
171844,HP:0000565,Frequent (79-30%)
171844,HP:0001132,Frequent (79-30%)
171844,HP:0007703,Frequent (79-30%)
171844,HP:0012376,Frequent (79-30%)
2089,HP:0000737,Frequent (79-30%)
2089,HP:0001946,Frequent (79-30%)
2089,HP:0002919,Frequent (79-30%)
2089,HP:0003076,Frequent (79-30%)
2089,HP:0011998,Frequent (79-30%)
2089,HP:0012734,Frequent (79-30%)
2089,HP:0001250,Occasional (29-5%)
2089,HP:0001254,Occasional (29-5%)
2089,HP:0001263,Occasional (29-5%)
2089,HP:0001508,Occasional (29-5%)
2089,HP:0002910,Occasional (29-5%)
2089,HP:0003077,Occasional (29-5%)
2089,HP:0004322,Occasional (29-5%)
2089,HP:0011024,Occasional (29-5%)
2900,HP:0000582,Very frequent (99-80%)
2900,HP:0000944,Very frequent (99-80%)
2900,HP:0001072,Very frequent (99-80%)
2900,HP:0001156,Very frequent (99-80%)
2900,HP:0001167,Very frequent (99-80%)
2900,HP:0001288,Very frequent (99-80%)
2900,HP:0001387,Very frequent (99-80%)
2900,HP:0002816,Very frequent (99-80%)
2900,HP:0003312,Very frequent (99-80%)
2900,HP:0003510,Very frequent (99-80%)
2900,HP:0005916,Very frequent (99-80%)
2900,HP:0005930,Very frequent (99-80%)
2900,HP:0011304,Very frequent (99-80%)
2900,HP:0100490,Very frequent (99-80%)
2900,HP:0100679,Very frequent (99-80%)
2900,HP:0000581,Frequent (79-30%)
2900,HP:0001482,Frequent (79-30%)
2900,HP:0002650,Frequent (79-30%)
2900,HP:0002967,Frequent (79-30%)
2900,HP:0012745,Frequent (79-30%)
2900,HP:0100795,Frequent (79-30%)
2900,HP:0000486,Occasional (29-5%)
2900,HP:0003042,Occasional (29-5%)
2917,HP:0000545,Very frequent (99-80%)
2917,HP:0001162,Very frequent (99-80%)
2917,HP:0000023,Frequent (79-30%)
2917,HP:0000028,Frequent (79-30%)
2917,HP:0100541,Frequent (79-30%)
2753,HP:0000157,Very frequent (99-80%)
2753,HP:0000161,Very frequent (99-80%)
2753,HP:0000168,Very frequent (99-80%)
2753,HP:0000190,Very frequent (99-80%)
2753,HP:0000202,Very frequent (99-80%)
2753,HP:0000252,Very frequent (99-80%)
2753,HP:0000278,Very frequent (99-80%)
2753,HP:0000316,Very frequent (99-80%)
2753,HP:0000347,Very frequent (99-80%)
2753,HP:0000356,Very frequent (99-80%)
2753,HP:0000358,Very frequent (99-80%)
2753,HP:0000369,Very frequent (99-80%)
2753,HP:0000405,Very frequent (99-80%)
2753,HP:0000445,Very frequent (99-80%)
2753,HP:0000453,Very frequent (99-80%)
2753,HP:0000457,Very frequent (99-80%)
2753,HP:0000496,Very frequent (99-80%)
2753,HP:0001162,Very frequent (99-80%)
2753,HP:0001177,Very frequent (99-80%)
2753,HP:0001249,Very frequent (99-80%)
2753,HP:0001263,Very frequent (99-80%)
2753,HP:0001328,Very frequent (99-80%)
2753,HP:0001367,Very frequent (99-80%)
2753,HP:0001373,Very frequent (99-80%)
2753,HP:0001511,Very frequent (99-80%)
2753,HP:0001562,Very frequent (99-80%)
2753,HP:0001601,Very frequent (99-80%)
2753,HP:0002205,Very frequent (99-80%)
2753,HP:0002970,Very frequent (99-80%)
2753,HP:0002983,Very frequent (99-80%)
2753,HP:0003196,Very frequent (99-80%)
2753,HP:0003510,Very frequent (99-80%)
2753,HP:0005772,Very frequent (99-80%)
2753,HP:0006101,Very frequent (99-80%)
2753,HP:0008734,Very frequent (99-80%)
2753,HP:0009118,Very frequent (99-80%)
2753,HP:0010285,Very frequent (99-80%)
2753,HP:0010469,Very frequent (99-80%)
2753,HP:0010566,Very frequent (99-80%)
2753,HP:0011267,Very frequent (99-80%)
2753,HP:0011830,Very frequent (99-80%)
2753,HP:0030868,Very frequent (99-80%)
2753,HP:0000175,Frequent (79-30%)
2753,HP:0000176,Frequent (79-30%)
2753,HP:0000193,Frequent (79-30%)
2753,HP:0000520,Frequent (79-30%)
2753,HP:0001171,Frequent (79-30%)
2753,HP:0001508,Frequent (79-30%)
2753,HP:0001510,Frequent (79-30%)
2753,HP:0002120,Frequent (79-30%)
2753,HP:0002705,Frequent (79-30%)
2753,HP:0011968,Frequent (79-30%)
2753,HP:0012157,Frequent (79-30%)
2753,HP:0100308,Frequent (79-30%)
2753,HP:0100490,Frequent (79-30%)
2753,HP:0000104,Occasional (29-5%)
2753,HP:0000143,Occasional (29-5%)
2753,HP:0000322,Occasional (29-5%)
2753,HP:0000598,Occasional (29-5%)
2753,HP:0001800,Occasional (29-5%)
2753,HP:0002023,Occasional (29-5%)
2753,HP:0002089,Occasional (29-5%)
2753,HP:0004871,Occasional (29-5%)
2753,HP:0005944,Occasional (29-5%)
2753,HP:0008207,Occasional (29-5%)
2753,HP:0008678,Occasional (29-5%)
2753,HP:0011255,Occasional (29-5%)
2753,HP:0025023,Occasional (29-5%)
2753,HP:0030680,Occasional (29-5%)
2896,HP:0000154,Very frequent (99-80%)
2896,HP:0000174,Very frequent (99-80%)
2896,HP:0000252,Very frequent (99-80%)
2896,HP:0000280,Very frequent (99-80%)
2896,HP:0000293,Very frequent (99-80%)
2896,HP:0000322,Very frequent (99-80%)
2896,HP:0000341,Very frequent (99-80%)
2896,HP:0000391,Very frequent (99-80%)
2896,HP:0000426,Very frequent (99-80%)
2896,HP:0000463,Very frequent (99-80%)
2896,HP:0000470,Very frequent (99-80%)
2896,HP:0000483,Very frequent (99-80%)
2896,HP:0000490,Very frequent (99-80%)
2896,HP:0000545,Very frequent (99-80%)
2896,HP:0000582,Very frequent (99-80%)
2896,HP:0000692,Very frequent (99-80%)
2896,HP:0000954,Very frequent (99-80%)
2896,HP:0001182,Very frequent (99-80%)
2896,HP:0001249,Very frequent (99-80%)
2896,HP:0001251,Very frequent (99-80%)
2896,HP:0001252,Very frequent (99-80%)
2896,HP:0001263,Very frequent (99-80%)
2896,HP:0001328,Very frequent (99-80%)
2896,HP:0001508,Very frequent (99-80%)
2896,HP:0001510,Very frequent (99-80%)
2896,HP:0001763,Very frequent (99-80%)
2896,HP:0002019,Very frequent (99-80%)
2896,HP:0002020,Very frequent (99-80%)
2896,HP:0002036,Very frequent (99-80%)
2896,HP:0002300,Very frequent (99-80%)
2896,HP:0002342,Very frequent (99-80%)
2896,HP:0002360,Very frequent (99-80%)
2896,HP:0002381,Very frequent (99-80%)
2896,HP:0006352,Very frequent (99-80%)
2896,HP:0008081,Very frequent (99-80%)
2896,HP:0010529,Very frequent (99-80%)
2896,HP:0010743,Very frequent (99-80%)
2896,HP:0011039,Very frequent (99-80%)
2896,HP:0011300,Very frequent (99-80%)
2896,HP:0011833,Very frequent (99-80%)
2896,HP:0011968,Very frequent (99-80%)
