ORPHAcode,fenotipo_id,Muy frecuente (80 - 99 %),Frecuente (30 - 79 %),Ocasional (5 - 29 %),Muy rara (1 - 4 %),Excluida (0 %),Siempre (100 %)
306692,HP:0002067,0,1,0,0,0,0
306692,HP:0002120,0,1,0,0,0,0
306692,HP:0002167,0,1,0,0,0,0
306692,HP:0002172,0,1,0,0,0,0
306692,HP:0002322,0,1,0,0,0,0
306692,HP:0002362,0,1,0,0,0,0
306692,HP:0002425,0,1,0,0,0,0
306692,HP:0002527,0,1,0,0,0,0
306692,HP:0002987,0,1,0,0,0,0
306692,HP:0004673,0,1,0,0,0,0
306692,HP:0007034,0,1,0,0,0,0
306692,HP:0007311,0,1,0,0,0,0
306692,HP:0007975,0,1,0,0,0,0
306692,HP:0011121,0,1,0,0,0,0
306692,HP:0012157,0,1,0,0,0,0
101108,HP:0001347,1,0,0,0,0,0
101108,HP:0002066,1,0,0,0,0,0
101108,HP:0002070,1,0,0,0,0,0
101108,HP:0002073,1,0,0,0,0,0
101108,HP:0000514,0,1,0,0,0,0
101108,HP:0001260,0,1,0,0,0,0
101108,HP:0001310,0,1,0,0,0,0
101108,HP:0003487,0,1,0,0,0,0
101108,HP:0006886,0,1,0,0,0,0
101108,HP:0010831,0,1,0,0,0,0
98773,HP:0002066,1,0,0,0,0,0
98773,HP:0002071,1,0,0,0,0,0
98773,HP:0002073,1,0,0,0,0,0
98773,HP:0007944,1,0,0,0,0,0
98773,HP:0000639,0,1,0,0,0,0
98773,HP:0000708,0,1,0,0,0,0
98773,HP:0001249,0,1,0,0,0,0
98773,HP:0001260,0,1,0,0,0,0
98773,HP:0001337,0,1,0,0,0,0
98773,HP:0002063,0,1,0,0,0,0
98773,HP:0002304,0,1,0,0,0,0
98773,HP:0006855,0,1,0,0,0,0
98773,HP:0010526,0,1,0,0,0,0
98773,HP:0100543,0,1,0,0,0,0
98773,HP:0000651,0,0,1,0,0,0
420741,HP:0002720,1,0,0,0,0,0
420741,HP:0002721,1,0,0,0,0,0
420741,HP:0004315,1,0,0,0,0,0
420741,HP:0004322,1,0,0,0,0,0
420741,HP:0006254,1,0,0,0,0,0
420741,HP:0010997,1,0,0,0,0,0
420741,HP:0001328,0,1,0,0,0,0
420741,HP:0001954,0,1,0,0,0,0
420741,HP:0001999,0,1,0,0,0,0
420741,HP:0002090,0,1,0,0,0,0
420741,HP:0006532,0,1,0,0,0,0
420741,HP:0011108,0,1,0,0,0,0
420741,HP:0011109,0,1,0,0,0,0
420741,HP:0012387,0,1,0,0,0,0
420741,HP:0000252,0,0,1,0,0,0
420741,HP:0000388,0,0,1,0,0,0
420741,HP:0000524,0,0,1,0,0,0
420741,HP:0000712,0,0,1,0,0,0
420741,HP:0001009,0,0,1,0,0,0
420741,HP:0001251,0,0,1,0,0,0
420741,HP:0001263,0,0,1,0,0,0
420741,HP:0001288,0,0,1,0,0,0
420741,HP:0001369,0,0,1,0,0,0
420741,HP:0001824,0,0,1,0,0,0
420741,HP:0002014,0,0,1,0,0,0
420741,HP:0002027,0,0,1,0,0,0
420741,HP:0002091,0,0,1,0,0,0
420741,HP:0002206,0,0,1,0,0,0
420741,HP:0002312,0,0,1,0,0,0
420741,HP:0002315,0,0,1,0,0,0
420741,HP:0002500,0,0,1,0,0,0
420741,HP:0002850,0,0,1,0,0,0
420741,HP:0002878,0,0,1,0,0,0
420741,HP:0004429,0,0,1,0,0,0
420741,HP:0006530,0,0,1,0,0,0
420741,HP:0007057,0,0,1,0,0,0
420741,HP:0007108,0,0,1,0,0,0
420741,HP:0008940,0,0,1,0,0,0
420741,HP:0010677,0,0,1,0,0,0
420741,HP:0010783,0,0,1,0,0,0
420741,HP:0012768,0,0,1,0,0,0
420741,HP:0030746,0,0,1,0,0,0
420741,HP:0040189,0,0,1,0,0,0
397715,HP:0000657,0,1,0,0,0,0
397715,HP:0001290,0,1,0,0,0,0
397715,HP:0001321,0,1,0,0,0,0
397715,HP:0001508,0,1,0,0,0,0
397715,HP:0002007,0,1,0,0,0,0
397715,HP:0002119,0,1,0,0,0,0
397715,HP:0002419,0,1,0,0,0,0
397715,HP:0002789,0,1,0,0,0,0
397715,HP:0004719,0,1,0,0,0,0
397715,HP:0011933,0,1,0,0,0,0
397715,HP:0000047,0,0,1,0,0,0
397715,HP:0000083,0,0,1,0,0,0
397715,HP:0000110,0,0,1,0,0,0
397715,HP:0000286,0,0,1,0,0,0
397715,HP:0000316,0,0,1,0,0,0
397715,HP:0000347,0,0,1,0,0,0
397715,HP:0000368,0,0,1,0,0,0
397715,HP:0000369,0,0,1,0,0,0
397715,HP:0000396,0,0,1,0,0,0
397715,HP:0000545,0,0,1,0,0,0
397715,HP:0000556,0,0,1,0,0,0
397715,HP:0000572,0,0,1,0,0,0
397715,HP:0000773,0,0,1,0,0,0
397715,HP:0000803,0,0,1,0,0,0
397715,HP:0000890,0,0,1,0,0,0
397715,HP:0001156,0,0,1,0,0,0
397715,HP:0001263,0,0,1,0,0,0
397715,HP:0001273,0,0,1,0,0,0
397715,HP:0001305,0,0,1,0,0,0
397715,HP:0001317,0,0,1,0,0,0
397715,HP:0001320,0,0,1,0,0,0
397715,HP:0001331,0,0,1,0,0,0
397715,HP:0001344,0,0,1,0,0,0
397715,HP:0001591,0,0,1,0,0,0
397715,HP:0002020,0,0,1,0,0,0
397715,HP:0002085,0,0,1,0,0,0
397715,HP:0002100,0,0,1,0,0,0
397715,HP:0002104,0,0,1,0,0,0
397715,HP:0002134,0,0,1,0,0,0
397715,HP:0002195,0,0,1,0,0,0
397715,HP:0002205,0,0,1,0,0,0
397715,HP:0002280,0,0,1,0,0,0
397715,HP:0002435,0,0,1,0,0,0
397715,HP:0002516,0,0,1,0,0,0
397715,HP:0002558,0,0,1,0,0,0
397715,HP:0002910,0,0,1,0,0,0
397715,HP:0003170,0,0,1,0,0,0
397715,HP:0003411,0,0,1,0,0,0
397715,HP:0004322,0,0,1,0,0,0
397715,HP:0004629,0,0,1,0,0,0
397715,HP:0004991,0,0,1,0,0,0
397715,HP:0005257,0,0,1,0,0,0
397715,HP:0005280,0,0,1,0,0,0
397715,HP:0005989,0,0,1,0,0,0
397715,HP:0006528,0,0,1,0,0,0
397715,HP:0006610,0,0,1,0,0,0
397715,HP:0006668,0,0,1,0,0,0
397715,HP:0006711,0,0,1,0,0,0
397715,HP:0006956,0,0,1,0,0,0
397715,HP:0007082,0,0,1,0,0,0
397715,HP:0008445,0,0,1,0,0,0
397715,HP:0008797,0,0,1,0,0,0
397715,HP:0009921,0,0,1,0,0,0
397715,HP:0010013,0,0,1,0,0,0
397715,HP:0010579,0,0,1,0,0,0
397715,HP:0011927,0,0,1,0,0,0
397715,HP:0011968,0,0,1,0,0,0
397715,HP:0012106,0,0,1,0,0,0
397715,HP:0012795,0,0,1,0,0,0
397715,HP:0030048,0,0,1,0,0,0
397715,HP:0031528,0,0,1,0,0,0
397715,HP:0100259,0,0,1,0,0,0
397715,HP:0100954,0,0,1,0,0,0
445062,HP:0000819,0,1,0,0,0,0
445062,HP:0001272,0,1,0,0,0,0
445062,HP:0002059,0,1,0,0,0,0
445062,HP:0002066,0,1,0,0,0,0
445062,HP:0002522,0,1,0,0,0,0
445062,HP:0004322,0,1,0,0,0,0
445062,HP:0004325,0,1,0,0,0,0
445062,HP:0006827,0,1,0,0,0,0
445062,HP:0007108,0,1,0,0,0,0
445062,HP:0007141,0,1,0,0,0,0
445062,HP:0007366,0,1,0,0,0,0
445062,HP:0008619,0,1,0,0,0,0
445062,HP:0010871,0,1,0,0,0,0
445062,HP:0001256,0,0,1,0,0,0
445062,HP:0003487,0,0,1,0,0,0
83600,HP:0001298,1,0,0,0,0,0
83600,HP:0002360,1,0,0,0,0,0
83600,HP:0000651,0,1,0,0,0,0
83600,HP:0001254,0,1,0,0,0,0
83600,HP:0001268,0,1,0,0,0,0
83600,HP:0001300,0,1,0,0,0,0
83600,HP:0001337,0,1,0,0,0,0
83600,HP:0001945,0,1,0,0,0,0
83600,HP:0002315,0,1,0,0,0,0
83600,HP:0002922,0,1,0,0,0,0
83600,HP:0002960,0,1,0,0,0,0
83600,HP:0003326,0,1,0,0,0,0
83600,HP:0003484,0,1,0,0,0,0
83600,HP:0004429,0,1,0,0,0,0
83600,HP:0005986,0,1,0,0,0,0
83600,HP:0007146,0,1,0,0,0,0
83600,HP:0010702,0,1,0,0,0,0
83600,HP:0012547,0,1,0,0,0,0
83600,HP:0025439,0,1,0,0,0,0
83600,HP:0100660,0,1,0,0,0,0
83600,HP:0000020,0,0,1,0,0,0
83600,HP:0000613,0,0,1,0,0,0
83600,HP:0000709,0,0,1,0,0,0
83600,HP:0001250,0,0,1,0,0,0
83600,HP:0001259,0,0,1,0,0,0
83600,HP:0001662,0,0,1,0,0,0
83600,HP:0002607,0,0,1,0,0,0
83600,HP:0002883,0,0,1,0,0,0
83600,HP:0009763,0,0,1,0,0,0
83600,HP:0025258,0,0,1,0,0,0
163727,HP:0000666,0,1,0,0,0,0
163727,HP:0002268,0,1,0,0,0,0
163727,HP:0002356,0,1,0,0,0,0
163727,HP:0007104,0,1,0,0,0,0
163727,HP:0007332,0,1,0,0,0,0
163727,HP:0011295,0,1,0,0,0,0
163727,HP:0012012,0,1,0,0,0,0
163727,HP:0001250,0,0,1,0,0,0
101109,HP:0001260,1,0,0,0,0,0
101109,HP:0002066,1,0,0,0,0,0
101109,HP:0002070,1,0,0,0,0,0
101109,HP:0002395,1,0,0,0,0,0
101109,HP:0000508,0,1,0,0,0,0
101109,HP:0000514,0,1,0,0,0,0
101109,HP:0000597,0,1,0,0,0,0
101109,HP:0000639,0,1,0,0,0,0
101109,HP:0003487,0,1,0,0,0,0
101109,HP:0001300,0,0,1,0,0,0
101109,HP:0030186,0,0,1,0,0,0
101109,HP:0000708,0,0,0,1,0,0
101109,HP:0000716,0,0,0,1,0,0
101109,HP:0001257,0,0,0,1,0,0
101109,HP:0001332,0,0,0,1,0,0
101109,HP:0002063,0,0,0,1,0,0
101109,HP:0002346,0,0,0,1,0,0
101109,HP:0002354,0,0,0,1,0,0
101109,HP:0002451,0,0,0,1,0,0
101109,HP:0100543,0,0,0,1,0,0
98763,HP:0002066,1,0,0,0,0,0
98763,HP:0001290,0,1,0,0,0,0
98763,HP:0002070,0,1,0,0,0,0
98763,HP:0002073,0,1,0,0,0,0
98763,HP:0005109,0,1,0,0,0,0
98763,HP:0006855,0,1,0,0,0,0
98763,HP:0000640,0,0,1,0,0,0
98763,HP:0001152,0,0,1,0,0,0
98763,HP:0001260,0,0,1,0,0,0
98763,HP:0001336,0,0,1,0,0,0
98763,HP:0001337,0,0,1,0,0,0
98763,HP:0002063,0,0,1,0,0,0
98763,HP:0002600,0,0,1,0,0,0
98763,HP:0003474,0,0,1,0,0,0
98763,HP:0100543,0,0,1,0,0,0
98762,HP:0001251,0,1,0,0,0,0
98762,HP:0001272,0,1,0,0,0,0
98762,HP:0001300,0,1,0,0,0,0
98762,HP:0001317,0,1,0,0,0,0
98762,HP:0001347,0,1,0,0,0,0
98762,HP:0002059,0,1,0,0,0,0
98762,HP:0002345,0,1,0,0,0,0
98762,HP:0002406,0,1,0,0,0,0
98762,HP:0030188,0,1,0,0,0,0
98762,HP:0000708,0,0,1,0,0,0
98762,HP:0000726,0,0,1,0,0,0
98762,HP:0001288,0,0,1,0,0,0
98762,HP:0002067,0,0,1,0,0,0
98762,HP:0002080,0,0,1,0,0,0
98762,HP:0002174,0,0,1,0,0,0
98762,HP:0002317,0,0,1,0,0,0
98762,HP:0002375,0,0,1,0,0,0
98762,HP:0007010,0,0,1,0,0,0
98762,HP:0007141,0,0,1,0,0,0
98762,HP:0007256,0,0,1,0,0,0
98762,HP:0100543,0,0,1,0,0,0
98760,HP:0000639,0,1,0,0,0,0
98760,HP:0000802,0,1,0,0,0,0
98760,HP:0001251,0,1,0,0,0,0
98760,HP:0001257,0,1,0,0,0,0
98760,HP:0001272,0,1,0,0,0,0
98760,HP:0001332,0,1,0,0,0,0
98760,HP:0001347,0,1,0,0,0,0
98760,HP:0002063,0,1,0,0,0,0
98760,HP:0002066,0,1,0,0,0,0
98760,HP:0002067,0,1,0,0,0,0
98760,HP:0002070,0,1,0,0,0,0
98760,HP:0002172,0,1,0,0,0,0
98760,HP:0002317,0,1,0,0,0,0
98760,HP:0002464,0,1,0,0,0,0
98760,HP:0006855,0,1,0,0,0,0
98760,HP:0000020,0,0,1,0,0,0
98760,HP:0000273,0,0,1,0,0,0
98760,HP:0000716,0,0,1,0,0,0
98760,HP:0002015,0,0,1,0,0,0
98760,HP:0002495,0,0,1,0,0,0
98760,HP:0002835,0,0,1,0,0,0
98760,HP:0007772,0,0,1,0,0,0
98760,HP:0012110,0,0,1,0,0,0
251282,HP:0000605,1,0,0,0,0,0
251282,HP:0001276,1,0,0,0,0,0
251282,HP:0001347,1,0,0,0,0,0
251282,HP:0002061,1,0,0,0,0,0
251282,HP:0000514,0,1,0,0,0,0
251282,HP:0001258,0,1,0,0,0,0
251282,HP:0002015,0,1,0,0,0,0
251282,HP:0002064,0,1,0,0,0,0
251282,HP:0002070,0,1,0,0,0,0
251282,HP:0002354,0,1,0,0,0,0
251282,HP:0002355,0,1,0,0,0,0
251282,HP:0002464,0,1,0,0,0,0
251282,HP:0002497,0,1,0,0,0,0
251282,HP:0003487,0,1,0,0,0,0
251282,HP:0006961,0,1,0,0,0,0
251282,HP:0008969,0,1,0,0,0,0
251282,HP:0000492,0,0,1,0,0,0
251282,HP:0000508,0,0,1,0,0,0
251282,HP:0001332,0,0,1,0,0,0
251282,HP:0001337,0,0,1,0,0,0
251282,HP:0001761,0,0,1,0,0,0
251282,HP:0002166,0,0,1,0,0,0
251282,HP:0010831,0,0,1,0,0,0
251282,HP:0001250,0,0,0,0,1,0
251282,HP:0002921,0,0,0,0,1,0
251282,HP:0003700,0,0,0,0,1,0
444099,HP:0001347,1,0,0,0,0,0
444099,HP:0002061,1,0,0,0,0,0
444099,HP:0002064,1,0,0,0,0,0
444099,HP:0002314,1,0,0,0,0,0
444099,HP:0003487,1,0,0,0,0,0
444099,HP:0007020,1,0,0,0,0,0
444099,HP:0000012,0,1,0,0,0,0
444099,HP:0000020,0,1,0,0,0,0
444099,HP:0002166,0,1,0,0,0,0
444099,HP:0002355,0,1,0,0,0,0
444099,HP:0003457,0,1,0,0,0,0
444099,HP:0007199,0,1,0,0,0,0
444099,HP:0008944,0,1,0,0,0,0
444099,HP:0009053,0,1,0,0,0,0
444099,HP:0012898,0,1,0,0,0,0
444099,HP:0008075,0,0,1,0,0,0
444099,HP:0000726,0,0,0,0,1,0
444099,HP:0001250,0,0,0,0,1,0
444099,HP:0002921,0,0,0,0,1,0
171617,HP:0001347,1,0,0,0,0,0
171617,HP:0002061,1,0,0,0,0,0
171617,HP:0002064,1,0,0,0,0,0
171617,HP:0002314,1,0,0,0,0,0
171617,HP:0003393,1,0,0,0,0,0
171617,HP:0003487,1,0,0,0,0,0
171617,HP:0007020,1,0,0,0,0,0
171617,HP:0008075,1,0,0,0,0,0
171617,HP:0003392,0,1,0,0,0,0
171617,HP:0003426,0,1,0,0,0,0
171617,HP:0003427,0,1,0,0,0,0
171617,HP:0003457,0,1,0,0,0,0
171617,HP:0009031,0,1,0,0,0,0
171617,HP:0009053,0,1,0,0,0,0
171617,HP:0100561,0,1,0,0,0,0
171617,HP:0002166,0,0,1,0,0,0
171617,HP:0006892,0,0,1,0,0,0
171617,HP:0009027,0,0,1,0,0,0
171617,HP:0100543,0,0,1,0,0,0
171617,HP:0000020,0,0,0,0,1,0
171617,HP:0000726,0,0,0,0,1,0
171617,HP:0001250,0,0,0,0,1,0
171617,HP:0002921,0,0,0,0,1,0
171617,HP:0009049,0,0,0,0,1,0
171617,HP:0012898,0,0,0,0,1,0
320355,HP:0001347,1,0,0,0,0,0
320355,HP:0002061,1,0,0,0,0,0
320355,HP:0002064,1,0,0,0,0,0
320355,HP:0002314,1,0,0,0,0,0
320355,HP:0007020,1,0,0,0,0,0
320355,HP:0000012,0,1,0,0,0,0
320355,HP:0003701,0,1,0,0,0,0
320355,HP:0007210,0,1,0,0,0,0
320355,HP:0030237,0,1,0,0,0,0
320355,HP:0100561,0,1,0,0,0,0
320355,HP:0001250,0,0,0,0,1,0
320355,HP:0002921,0,0,0,0,1,0
320355,HP:0003457,0,0,0,0,1,0
320355,HP:0012898,0,0,0,0,1,0
171863,HP:0001347,1,0,0,0,0,0
171863,HP:0002061,1,0,0,0,0,0
171863,HP:0002064,1,0,0,0,0,0
171863,HP:0002314,1,0,0,0,0,0
171863,HP:0003487,1,0,0,0,0,0
171863,HP:0006895,1,0,0,0,0,0
171863,HP:0007020,1,0,0,0,0,0
171863,HP:0002166,0,1,0,0,0,0
171863,HP:0002169,0,1,0,0,0,0
171863,HP:0007210,0,1,0,0,0,0
171863,HP:0007340,0,1,0,0,0,0
171863,HP:0100561,0,1,0,0,0,0
171863,HP:0008075,0,0,1,0,0,0
171863,HP:0001250,0,0,0,0,1,0
171863,HP:0002921,0,0,0,0,1,0
171863,HP:0003457,0,0,0,0,1,0
171863,HP:0012898,0,0,0,0,1,0
171612,HP:0002314,1,0,0,0,0,0
171612,HP:0007020,1,0,0,0,0,0
171612,HP:0001347,0,1,0,0,0,0
171612,HP:0002061,0,1,0,0,0,0
171612,HP:0002166,0,1,0,0,0,0
171612,HP:0003487,0,1,0,0,0,0
171612,HP:0007340,0,1,0,0,0,0
171612,HP:0100561,0,1,0,0,0,0
171612,HP:0000012,0,0,1,0,0,0
171612,HP:0002064,0,0,1,0,0,0
171612,HP:0002169,0,0,1,0,0,0
171612,HP:0002355,0,0,1,0,0,0
171612,HP:0003394,0,0,1,0,0,0
171612,HP:0007350,0,0,1,0,0,0
171612,HP:0008075,0,0,1,0,0,0
171612,HP:0012378,0,0,1,0,0,0
171612,HP:0001250,0,0,0,0,1,0
171612,HP:0002921,0,0,0,0,1,0
171612,HP:0003457,0,0,0,0,1,0
171612,HP:0012898,0,0,0,0,1,0
100999,HP:0002169,0,1,0,0,0,0
100999,HP:0003394,0,1,0,0,0,0
100999,HP:0007210,0,1,0,0,0,0
100999,HP:0010831,0,1,0,0,0,0
100999,HP:0012898,0,1,0,0,0,0
100999,HP:0030014,0,1,0,0,0,0
100999,HP:0040307,0,1,0,0,0,0
100999,HP:0100561,0,1,0,0,0,0
100999,HP:0000012,1,0,0,0,0,0
100999,HP:0001347,1,0,0,0,0,0
100999,HP:0002061,1,0,0,0,0,0
100999,HP:0002314,1,0,0,0,0,0
100999,HP:0003487,1,0,0,0,0,0
100999,HP:0007020,1,0,0,0,0,0
100999,HP:0007340,1,0,0,0,0,0
100999,HP:0002070,0,1,0,0,0,0
100999,HP:0002166,0,1,0,0,0,0
100999,HP:0002064,0,0,1,0,0,0
100999,HP:0002355,0,0,1,0,0,0
100999,HP:0007350,0,0,1,0,0,0
100999,HP:0008075,0,0,1,0,0,0
100999,HP:0001250,0,0,0,0,1,0
100999,HP:0002921,0,0,0,0,1,0
100999,HP:0003457,0,0,0,0,1,0
100993,HP:0001347,1,0,0,0,0,0
100993,HP:0002061,1,0,0,0,0,0
100993,HP:0002314,1,0,0,0,0,0
100993,HP:0002355,1,0,0,0,0,0
100993,HP:0007020,1,0,0,0,0,0
100993,HP:0007340,1,0,0,0,0,0
100993,HP:0000012,0,1,0,0,0,0
100993,HP:0000020,0,1,0,0,0,0
100993,HP:0002064,0,1,0,0,0,0
100993,HP:0002070,0,1,0,0,0,0
100993,HP:0002166,0,1,0,0,0,0
100993,HP:0002169,0,1,0,0,0,0
100993,HP:0003394,0,1,0,0,0,0
100993,HP:0003487,0,1,0,0,0,0
100993,HP:0007210,0,1,0,0,0,0
100993,HP:0008075,0,1,0,0,0,0
100993,HP:0010831,0,1,0,0,0,0
100993,HP:0030014,0,1,0,0,0,0
100993,HP:0040307,0,1,0,0,0,0
100993,HP:0100561,0,1,0,0,0,0
100993,HP:0002607,0,0,1,0,0,0
100993,HP:0007350,0,0,1,0,0,0
100993,HP:0001250,0,0,0,0,1,0
100993,HP:0002921,0,0,0,0,1,0
100993,HP:0003457,0,0,0,0,1,0
100993,HP:0012898,0,0,0,0,1,0
100989,HP:0001347,1,0,0,0,0,0
100989,HP:0002061,1,0,0,0,0,0
100989,HP:0002314,1,0,0,0,0,0
100989,HP:0002355,1,0,0,0,0,0
100989,HP:0003487,1,0,0,0,0,0
100989,HP:0007020,1,0,0,0,0,0
100989,HP:0000012,0,1,0,0,0,0
100989,HP:0000020,0,1,0,0,0,0
100989,HP:0002064,0,1,0,0,0,0
100989,HP:0002070,0,1,0,0,0,0
100989,HP:0002166,0,1,0,0,0,0
100989,HP:0002406,0,1,0,0,0,0
100989,HP:0003394,0,1,0,0,0,0
100989,HP:0007340,0,1,0,0,0,0
100989,HP:0008075,0,1,0,0,0,0
100989,HP:0009049,0,1,0,0,0,0
100989,HP:0100561,0,1,0,0,0,0
100989,HP:0002169,0,0,1,0,0,0
100989,HP:0006986,0,0,1,0,0,0
100989,HP:0002921,0,0,0,0,1,0
100989,HP:0003457,0,0,0,0,1,0
100989,HP:0012898,0,0,0,0,1,0
404493,HP:0001249,1,0,0,0,0,0
404493,HP:0001250,1,0,0,0,0,0
404493,HP:0001999,1,0,0,0,0,0
404493,HP:0001251,0,1,0,0,0,0
404493,HP:0000248,0,0,1,0,0,0
404493,HP:0001290,0,0,1,0,0,0
284282,HP:0000639,1,0,0,0,0,0
284282,HP:0000750,1,0,0,0,0,0
284282,HP:0001260,1,0,0,0,0,0
284282,HP:0001265,1,0,0,0,0,0
284282,HP:0001270,1,0,0,0,0,0
284282,HP:0002066,1,0,0,0,0,0
284282,HP:0002070,1,0,0,0,0,0
284282,HP:0002839,0,0,1,0,0,0
71518,HP:0000473,1,0,0,0,0,0
71518,HP:0002457,0,1,0,0,0,0
71518,HP:0000737,0,1,0,0,0,0
71518,HP:0000741,0,1,0,0,0,0
71518,HP:0000980,0,1,0,0,0,0
71518,HP:0001251,0,1,0,0,0,0
71518,HP:0002013,0,1,0,0,0,0
71518,HP:0002076,0,1,0,0,0,0
71518,HP:0002321,0,1,0,0,0,0
71518,HP:0002329,0,1,0,0,0,0
37612,HP:0002172,1,0,0,0,0,0
37612,HP:0002370,1,0,0,0,0,0
37612,HP:0002411,1,0,0,0,0,0
37612,HP:0000622,0,1,0,0,0,0
37612,HP:0000651,0,1,0,0,0,0
37612,HP:0000975,0,1,0,0,0,0
37612,HP:0001260,0,1,0,0,0,0
37612,HP:0002018,0,1,0,0,0,0
37612,HP:0002312,0,1,0,0,0,0
37612,HP:0002315,0,1,0,0,0,0
37612,HP:0002321,0,1,0,0,0,0
37612,HP:0003394,0,1,0,0,0,0
37612,HP:0003552,0,1,0,0,0,0
37612,HP:0000750,0,0,1,0,0,0
37612,HP:0001188,0,0,1,0,0,0
37612,HP:0001266,0,0,1,0,0,0
37612,HP:0001270,0,0,1,0,0,0
37612,HP:0001272,0,0,1,0,0,0
37612,HP:0001276,0,0,1,0,0,0
37612,HP:0001328,0,0,1,0,0,0
37612,HP:0002098,0,0,1,0,0,0
37612,HP:0002486,0,0,1,0,0,0
37612,HP:0002650,0,0,1,0,0,0
37612,HP:0002751,0,0,1,0,0,0
37612,HP:0005461,0,0,1,0,0,0
37612,HP:0008981,0,0,1,0,0,0
37612,HP:0030051,0,0,1,0,0,0
209967,HP:0000613,1,0,0,0,0,0
209967,HP:0001251,1,0,0,0,0,0
209967,HP:0002017,1,0,0,0,0,0
209967,HP:0002321,1,0,0,0,0,0
209967,HP:0002183,0,1,0,0,0,0
209967,HP:0000640,0,0,1,0,0,0
209967,HP:0000651,0,0,1,0,0,0
209967,HP:0001250,0,0,1,0,0,0
209967,HP:0001272,0,0,1,0,0,0
209967,HP:0001350,0,0,1,0,0,0
209967,HP:0002076,0,0,1,0,0,0
209967,HP:0002301,0,0,1,0,0,0
209967,HP:0002315,0,0,1,0,0,0
209967,HP:0007663,0,0,1,0,0,0
320401,HP:0000486,1,0,0,0,0,0
320401,HP:0000649,1,0,0,0,0,0
320401,HP:0001251,1,0,0,0,0,0
320401,HP:0001260,1,0,0,0,0,0
320401,HP:0001761,1,0,0,0,0,0
320401,HP:0002061,1,0,0,0,0,0
320401,HP:0003429,1,0,0,0,0,0
320401,HP:0006958,1,0,0,0,0,0
320401,HP:0007377,1,0,0,0,0,0
320401,HP:0012896,1,0,0,0,0,0
320401,HP:0000407,0,1,0,0,0,0
320401,HP:0001250,0,1,0,0,0,0
320401,HP:0002355,0,1,0,0,0,0
320401,HP:0002839,0,1,0,0,0,0
320401,HP:0003474,0,1,0,0,0,0
320401,HP:0002194,0,0,1,0,0,0
412217,HP:0000183,1,0,0,0,0,0
412217,HP:0001260,1,0,0,0,0,0
412217,HP:0001288,1,0,0,0,0,0
412217,HP:0001618,0,0,1,0,0,0
412217,HP:0002015,1,0,0,0,0,0
412217,HP:0005216,1,0,0,0,0,0
412217,HP:0007325,1,0,0,0,0,0
412217,HP:0000158,0,1,0,0,0,0
412217,HP:0001250,0,1,0,0,0,0
412217,HP:0001272,0,1,0,0,0,0
412217,HP:0002059,0,1,0,0,0,0
412217,HP:0002317,0,1,0,0,0,0
412217,HP:0002425,0,1,0,0,0,0
412217,HP:0007327,0,1,0,0,0,0
412217,HP:0007885,0,1,0,0,0,0
412217,HP:0008777,0,1,0,0,0,0
412217,HP:0012048,0,1,0,0,0,0
412217,HP:0012087,0,1,0,0,0,0
412217,HP:0012088,0,1,0,0,0,0
412217,HP:0000212,0,0,1,0,0,0
412217,HP:0000739,0,0,1,0,0,0
412217,HP:0001263,0,0,1,0,0,0
412217,HP:0001336,0,0,1,0,0,0
412217,HP:0100543,0,0,1,0,0,0
319199,HP:0010831,0,0,0,1,0,0
319199,HP:0002169,1,0,0,0,0,0
319199,HP:0007350,1,0,0,0,0,0
319199,HP:0000750,0,1,0,0,0,0
319199,HP:0000768,0,1,0,0,0,0
319199,HP:0002808,0,1,0,0,0,0
319199,HP:0005692,0,1,0,0,0,0
319199,HP:0200049,0,1,0,0,0,0
319199,HP:0000365,0,0,1,0,0,0
319199,HP:0002451,0,0,1,0,0,0
319199,HP:0002495,0,0,1,0,0,0
319199,HP:0000252,0,0,0,1,0,0
319199,HP:0000372,0,0,0,1,0,0
319199,HP:0001508,0,0,0,1,0,0
319199,HP:0002119,0,0,0,1,0,0
319199,HP:0002539,0,0,0,1,0,0
320391,HP:0000518,1,0,0,0,0,0
320391,HP:0001251,1,0,0,0,0,0
320391,HP:0002061,1,0,0,0,0,0
320391,HP:0002355,1,0,0,0,0,0
320391,HP:0003487,1,0,0,0,0,0
320391,HP:0001272,0,1,0,0,0,0
320391,HP:0002059,0,1,0,0,0,0
320391,HP:0002120,0,1,0,0,0,0
320391,HP:0002500,0,1,0,0,0,0
320391,HP:0007371,0,1,0,0,0,0
320391,HP:0100543,0,1,0,0,0,0
320391,HP:0000020,0,0,1,0,0,0
320391,HP:0000365,0,0,1,0,0,0
320391,HP:0000639,0,0,1,0,0,0
320391,HP:0000726,0,0,1,0,0,0
320391,HP:0000789,0,0,1,0,0,0
320391,HP:0001347,0,0,1,0,0,0
320391,HP:0001761,0,0,1,0,0,0
320391,HP:0002078,0,0,1,0,0,0
320391,HP:0002136,0,0,1,0,0,0
320391,HP:0002346,0,0,1,0,0,0
320391,HP:0002464,0,0,1,0,0,0
320391,HP:0002650,0,0,1,0,0,0
320391,HP:0003477,0,0,1,0,0,0
320391,HP:0006938,0,0,1,0,0,0
320391,HP:0006986,0,0,1,0,0,0
320391,HP:0007256,0,0,1,0,0,0
320391,HP:0008003,0,0,1,0,0,0
320391,HP:0008734,0,0,1,0,0,0
320391,HP:0012207,0,0,1,0,0,0
