clase_id,clase,ORPHAcode,nombre_enfermedad
147,Rare developmental anomalies during embryogenesis,371183,Congenital disorder of glycosylation with cardiac malformation as a major feature
148,Rare cardiac malformations,371183,Congenital disorder of glycosylation with cardiac malformation as a major feature
156,Rare genetic diseases,371183,Congenital disorder of glycosylation with cardiac malformation as a major feature
152,Rare gastroenterological diseases,371188,Congenital disorder of glycosylation with intestinal involvement
156,Rare genetic diseases,371188,Congenital disorder of glycosylation with intestinal involvement
147,Rare developmental anomalies during embryogenesis,371195,Congenital disorder of glycosylation-related bone disorder
156,Rare genetic diseases,371195,Congenital disorder of glycosylation-related bone disorder
156,Rare genetic diseases,371200,Congenital disorder of glycosylation with skin involvement
187,Rare skin diseases,371200,Congenital disorder of glycosylation with skin involvement
156,Rare genetic diseases,371207,Congenital disorder of glycosylation with nephropathy as a major feature
188,Rare renal diseases,371207,Congenital disorder of glycosylation with nephropathy as a major feature
147,Rare developmental anomalies during embryogenesis,371212,Congenital disorder of glycosylation with deafness as a major feature
156,Rare genetic diseases,371212,Congenital disorder of glycosylation with deafness as a major feature
200,Rare otorhinolaryngological diseases,371212,Congenital disorder of glycosylation with deafness as a major feature
147,Rare developmental anomalies during embryogenesis,371235,Congenital disorder of glycosylation with developmental anomaly
156,Rare genetic diseases,371235,Congenital disorder of glycosylation with developmental anomaly
147,Rare developmental anomalies during embryogenesis,371364,Hypotonia-speech impairment-severe cognitive delay syndrome
156,Rare genetic diseases,371364,Hypotonia-speech impairment-severe cognitive delay syndrome
181,Rare neurological diseases,371364,Hypotonia-speech impairment-severe cognitive delay syndrome
147,Rare developmental anomalies during embryogenesis,371428,Multicentric osteolysis-nodulosis-arthropathy spectrum
156,Rare genetic diseases,371428,Multicentric osteolysis-nodulosis-arthropathy spectrum
199,Rare bone diseases,371428,Multicentric osteolysis-nodulosis-arthropathy spectrum
156,Rare genetic diseases,371433,Genetic periodic paralysis
156,Rare genetic diseases,371436,Genetic neurovascular malformation
156,Rare genetic diseases,371442,Sphingolipidosis with epilepsy
181,Rare neurological diseases,371442,Sphingolipidosis with epilepsy
156,Rare genetic diseases,371445,Genetic syndromic esophageal malformation
156,Rare genetic diseases,371861,Genetic hyperaldosteronism
156,Rare genetic diseases,376724,Generalized isolated dystonia
181,Rare neurological diseases,376724,Generalized isolated dystonia
147,Rare developmental anomalies during embryogenesis,391307,Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome
156,Rare genetic diseases,391307,Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome
181,Rare neurological diseases,391307,Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome
156,Rare genetic diseases,391311,Susceptibility to viral and mycobacterial infections due to STAT1 deficiency
195,Rare immunological diseases,391311,Susceptibility to viral and mycobacterial infections due to STAT1 deficiency
156,Rare genetic diseases,391316,Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression
181,Rare neurological diseases,391316,Infantile-onset mesial temporal lobe epilepsy with severe cognitive regression
156,Rare genetic diseases,391320,East Texas bleeding disorder
194,Rare hematological diseases,391320,East Texas bleeding disorder
147,Rare developmental anomalies during embryogenesis,391327,X-linked calvarial hyperostosis
156,Rare genetic diseases,391327,X-linked calvarial hyperostosis
199,Rare bone diseases,391327,X-linked calvarial hyperostosis
147,Rare developmental anomalies during embryogenesis,391330,X-linked osteoporosis with fractures
156,Rare genetic diseases,391330,X-linked osteoporosis with fractures
199,Rare bone diseases,391330,X-linked osteoporosis with fractures
156,Rare genetic diseases,391343,Fatal post-viral neurodegenerative disorder
181,Rare neurological diseases,391343,Fatal post-viral neurodegenerative disorder
150,Rare inborn errors of metabolism,391348,Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome
156,Rare genetic diseases,391348,Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome
181,Rare neurological diseases,391348,Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome
150,Rare inborn errors of metabolism,391351,SURF1-related Charcot-Marie-Tooth disease type 4
156,Rare genetic diseases,391351,SURF1-related Charcot-Marie-Tooth disease type 4
181,Rare neurological diseases,391351,SURF1-related Charcot-Marie-Tooth disease type 4
156,Rare genetic diseases,391366,Growth retardation-mild developmental delay-chronic hepatitis syndrome
183,Rare hepatic diseases,391366,Growth retardation-mild developmental delay-chronic hepatitis syndrome
147,Rare developmental anomalies during embryogenesis,391372,FOXP1 Syndrome
156,Rare genetic diseases,391372,FOXP1 Syndrome
181,Rare neurological diseases,391372,FOXP1 Syndrome
150,Rare inborn errors of metabolism,391376,Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome
156,Rare genetic diseases,391376,Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome
181,Rare neurological diseases,391376,Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome
150,Rare inborn errors of metabolism,391381,Disorder of asparagine metabolism
156,Rare genetic diseases,391381,Disorder of asparagine metabolism
156,Rare genetic diseases,391384,Familial episodic pain syndrome
181,Rare neurological diseases,391384,Familial episodic pain syndrome
156,Rare genetic diseases,391389,Familial episodic pain syndrome with predominantly upper body involvement
181,Rare neurological diseases,391389,Familial episodic pain syndrome with predominantly upper body involvement
156,Rare genetic diseases,391392,Familial episodic pain syndrome with predominantly lower limb involvement
181,Rare neurological diseases,391392,Familial episodic pain syndrome with predominantly lower limb involvement
156,Rare genetic diseases,391397,Hereditary sensory and autonomic neuropathy type 7
181,Rare neurological diseases,391397,Hereditary sensory and autonomic neuropathy type 7
147,Rare developmental anomalies during embryogenesis,391408,Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
156,Rare genetic diseases,391408,Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
181,Rare neurological diseases,391408,Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
193,Rare endocrine diseases,391408,Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
156,Rare genetic diseases,391411,Atypical juvenile parkinsonism
181,Rare neurological diseases,391411,Atypical juvenile parkinsonism
150,Rare inborn errors of metabolism,391417,HSD10 disease
156,Rare genetic diseases,391417,HSD10 disease
181,Rare neurological diseases,391417,HSD10 disease
150,Rare inborn errors of metabolism,391428,"HSD10 disease, infantile type"
156,Rare genetic diseases,391428,"HSD10 disease, infantile type"
181,Rare neurological diseases,391428,"HSD10 disease, infantile type"
150,Rare inborn errors of metabolism,391457,"HSD10 disease, neonatal type"
156,Rare genetic diseases,391457,"HSD10 disease, neonatal type"
181,Rare neurological diseases,391457,"HSD10 disease, neonatal type"
147,Rare developmental anomalies during embryogenesis,391474,Frontorhiny
156,Rare genetic diseases,391474,Frontorhiny
199,Rare bone diseases,391474,Frontorhiny
209,Rare surgical maxillo-facial diseases,391474,Frontorhiny
152,Rare gastroenterological diseases,391487,STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
156,Rare genetic diseases,391487,STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
193,Rare endocrine diseases,391487,STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
195,Rare immunological diseases,391487,STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
202,Rare neoplastic diseases,391487,STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
233,Rare transplant-related disorders,391487,STAT1-related autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome
181,Rare neurological diseases,391490,Adult-onset myasthenia gravis
189,Rare ophthalmic disorders,391490,Adult-onset myasthenia gravis
181,Rare neurological diseases,391497,Juvenile myasthenia gravis
189,Rare ophthalmic disorders,391497,Juvenile myasthenia gravis
181,Rare neurological diseases,391504,Transient neonatal myasthenia gravis
189,Rare ophthalmic disorders,391504,Transient neonatal myasthenia gravis
196,Rare systemic and rheumatological diseases,391504,Transient neonatal myasthenia gravis
231,Rare systemic or rheumatologic diseases of childhood,391504,Transient neonatal myasthenia gravis
147,Rare developmental anomalies during embryogenesis,391641,Feingold syndrome type 1
156,Rare genetic diseases,391641,Feingold syndrome type 1
181,Rare neurological diseases,391641,Feingold syndrome type 1
182,Rare abdominal surgical diseases,391641,Feingold syndrome type 1
199,Rare bone diseases,391641,Feingold syndrome type 1
233,Rare transplant-related disorders,391641,Feingold syndrome type 1
147,Rare developmental anomalies during embryogenesis,391646,Feingold syndrome type 2
156,Rare genetic diseases,391646,Feingold syndrome type 2
181,Rare neurological diseases,391646,Feingold syndrome type 2
182,Rare abdominal surgical diseases,391646,Feingold syndrome type 2
199,Rare bone diseases,391646,Feingold syndrome type 2
233,Rare transplant-related disorders,391646,Feingold syndrome type 2
202,Rare neoplastic diseases,391651,Glomus tumor
181,Rare neurological diseases,391655,Off-periods in Parkinson disease not responding to oral treatment
150,Rare inborn errors of metabolism,391665,Homozygous familial hypercholesterolemia
156,Rare genetic diseases,391665,Homozygous familial hypercholesterolemia
193,Rare endocrine diseases,391665,Homozygous familial hypercholesterolemia
152,Rare gastroenterological diseases,391673,Necrotizing enterocolitis
233,Rare transplant-related disorders,391673,Necrotizing enterocolitis
147,Rare developmental anomalies during embryogenesis,391677,Short stature-optic atrophy-Pelger-Huët anomaly syndrome
156,Rare genetic diseases,391677,Short stature-optic atrophy-Pelger-Huët anomaly syndrome
189,Rare ophthalmic disorders,391677,Short stature-optic atrophy-Pelger-Huët anomaly syndrome
156,Rare genetic diseases,391711,Persistent combined dystonia
181,Rare neurological diseases,391711,Persistent combined dystonia
152,Rare gastroenterological diseases,391723,Mucinous adenocarcinoma of the appendix
202,Rare neoplastic diseases,391723,Mucinous adenocarcinoma of the appendix
233,Rare transplant-related disorders,391723,Mucinous adenocarcinoma of the appendix
156,Rare genetic diseases,391799,Rare genetic dystonia
146,Rare cardiac diseases,394529,"Multiple acyl-CoA dehydrogenase deficiency, severe neonatal type"
150,Rare inborn errors of metabolism,394529,"Multiple acyl-CoA dehydrogenase deficiency, severe neonatal type"
156,Rare genetic diseases,394529,"Multiple acyl-CoA dehydrogenase deficiency, severe neonatal type"
181,Rare neurological diseases,394529,"Multiple acyl-CoA dehydrogenase deficiency, severe neonatal type"
233,Rare transplant-related disorders,394529,"Multiple acyl-CoA dehydrogenase deficiency, severe neonatal type"
146,Rare cardiac diseases,394532,"Multiple acyl-CoA dehydrogenase deficiency, mild type"
150,Rare inborn errors of metabolism,394532,"Multiple acyl-CoA dehydrogenase deficiency, mild type"
156,Rare genetic diseases,394532,"Multiple acyl-CoA dehydrogenase deficiency, mild type"
181,Rare neurological diseases,394532,"Multiple acyl-CoA dehydrogenase deficiency, mild type"
233,Rare transplant-related disorders,394532,"Multiple acyl-CoA dehydrogenase deficiency, mild type"
203,Rare infectious diseases,397587,Deep dermatophytosis
147,Rare developmental anomalies during embryogenesis,397590,Silver-Russell syndrome due to a point mutation
156,Rare genetic diseases,397590,Silver-Russell syndrome due to a point mutation
181,Rare neurological diseases,397590,Silver-Russell syndrome due to a point mutation
189,Rare ophthalmic disorders,397590,Silver-Russell syndrome due to a point mutation
202,Rare neoplastic diseases,397590,Silver-Russell syndrome due to a point mutation
150,Rare inborn errors of metabolism,397593,Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency
156,Rare genetic diseases,397593,Severe neonatal lactic acidosis due to NFS1-ISD11 complex deficiency
156,Rare genetic diseases,397596,Activated PI3K-delta syndrome
195,Rare immunological diseases,397596,Activated PI3K-delta syndrome
152,Rare gastroenterological diseases,397606,PrP systemic amyloidosis
156,Rare genetic diseases,397606,PrP systemic amyloidosis
181,Rare neurological diseases,397606,PrP systemic amyloidosis
147,Rare developmental anomalies during embryogenesis,397612,Macrocephaly-developmental delay syndrome
156,Rare genetic diseases,397612,Macrocephaly-developmental delay syndrome
181,Rare neurological diseases,397612,Macrocephaly-developmental delay syndrome
156,Rare genetic diseases,397615,Obesity due to CEP19 deficiency
193,Rare endocrine diseases,397615,Obesity due to CEP19 deficiency
156,Rare genetic diseases,397618,Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome
189,Rare ophthalmic disorders,397618,Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome
147,Rare developmental anomalies during embryogenesis,397623,Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome
156,Rare genetic diseases,397623,Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome
199,Rare bone diseases,397623,Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome
200,Rare otorhinolaryngological diseases,397623,Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome
156,Rare genetic diseases,397685,Familial hyperprolactinemia
193,Rare endocrine diseases,397685,Familial hyperprolactinemia
201,Rare infertility disorders,397685,Familial hyperprolactinemia
156,Rare genetic diseases,397692,Hereditary isolated aplastic anemia
194,Rare hematological diseases,397692,Hereditary isolated aplastic anemia
233,Rare transplant-related disorders,397692,Hereditary isolated aplastic anemia
147,Rare developmental anomalies during embryogenesis,397695,3q27.3 microdeletion syndrome
156,Rare genetic diseases,397695,3q27.3 microdeletion syndrome
181,Rare neurological diseases,397695,3q27.3 microdeletion syndrome
147,Rare developmental anomalies during embryogenesis,397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome
156,Rare genetic diseases,397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome
181,Rare neurological diseases,397709,Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome
147,Rare developmental anomalies during embryogenesis,397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy
156,Rare genetic diseases,397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy
181,Rare neurological diseases,397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy
184,Rare respiratory diseases,397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy
189,Rare ophthalmic disorders,397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy
199,Rare bone diseases,397715,Joubert syndrome with Jeune asphyxiating thoracic dystrophy
156,Rare genetic diseases,397725,COASY protein-associated neurodegeneration
181,Rare neurological diseases,397725,COASY protein-associated neurodegeneration
156,Rare genetic diseases,397735,Autosomal dominant Charcot-Marie-Tooth disease type 2U
181,Rare neurological diseases,397735,Autosomal dominant Charcot-Marie-Tooth disease type 2U
147,Rare developmental anomalies during embryogenesis,397744,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome
156,Rare genetic diseases,397744,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome
181,Rare neurological diseases,397744,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome
200,Rare otorhinolaryngological diseases,397744,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome
150,Rare inborn errors of metabolism,397750,Periodic paralysis with later-onset distal motor neuropathy
156,Rare genetic diseases,397750,Periodic paralysis with later-onset distal motor neuropathy
181,Rare neurological diseases,397750,Periodic paralysis with later-onset distal motor neuropathy
156,Rare genetic diseases,397755,Periodic paralysis with transient compartment-like syndrome
181,Rare neurological diseases,397755,Periodic paralysis with transient compartment-like syndrome
156,Rare genetic diseases,397758,Retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies
189,Rare ophthalmic disorders,397758,Retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies
156,Rare genetic diseases,397787,Combined immunodeficiency due to IKK2 deficiency
195,Rare immunological diseases,397787,Combined immunodeficiency due to IKK2 deficiency
233,Rare transplant-related disorders,397787,Combined immunodeficiency due to IKK2 deficiency
156,Rare genetic diseases,397802,T+ B+ severe combined immunodeficiency
195,Rare immunological diseases,397802,T+ B+ severe combined immunodeficiency
233,Rare transplant-related disorders,397802,T+ B+ severe combined immunodeficiency
150,Rare inborn errors of metabolism,397922,Ferro-cerebro-cutaneous syndrome
156,Rare genetic diseases,397922,Ferro-cerebro-cutaneous syndrome
181,Rare neurological diseases,397922,Ferro-cerebro-cutaneous syndrome
183,Rare hepatic diseases,397922,Ferro-cerebro-cutaneous syndrome
147,Rare developmental anomalies during embryogenesis,397927,Sacral agenesis-abnormal ossification of the vertebral bodies-persistent notochordal canal syndrome
156,Rare genetic diseases,397927,Sacral agenesis-abnormal ossification of the vertebral bodies-persistent notochordal canal syndrome
181,Rare neurological diseases,397927,Sacral agenesis-abnormal ossification of the vertebral bodies-persistent notochordal canal syndrome
156,Rare genetic diseases,397933,Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome
181,Rare neurological diseases,397933,Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome
146,Rare cardiac diseases,397937,Polyglucosan body myopathy type 1
150,Rare inborn errors of metabolism,397937,Polyglucosan body myopathy type 1
156,Rare genetic diseases,397937,Polyglucosan body myopathy type 1
181,Rare neurological diseases,397937,Polyglucosan body myopathy type 1
233,Rare transplant-related disorders,397937,Polyglucosan body myopathy type 1
150,Rare inborn errors of metabolism,397941,MAN1B1-CDG
156,Rare genetic diseases,397941,MAN1B1-CDG
181,Rare neurological diseases,397941,MAN1B1-CDG
156,Rare genetic diseases,397946,Autosomal spastic paraplegia type 58
181,Rare neurological diseases,397946,Autosomal spastic paraplegia type 58
147,Rare developmental anomalies during embryogenesis,397951,Microcephaly-thin corpus callosum-intellectual disability syndrome
156,Rare genetic diseases,397951,Microcephaly-thin corpus callosum-intellectual disability syndrome
181,Rare neurological diseases,397951,Microcephaly-thin corpus callosum-intellectual disability syndrome
152,Rare gastroenterological diseases,397959,TCR-alpha-beta-positive T-cell deficiency
156,Rare genetic diseases,397959,TCR-alpha-beta-positive T-cell deficiency
195,Rare immunological diseases,397959,TCR-alpha-beta-positive T-cell deficiency
233,Rare transplant-related disorders,397959,TCR-alpha-beta-positive T-cell deficiency
156,Rare genetic diseases,397964,Combined immunodeficiency due to MALT1 deficiency
195,Rare immunological diseases,397964,Combined immunodeficiency due to MALT1 deficiency
233,Rare transplant-related disorders,397964,Combined immunodeficiency due to MALT1 deficiency
156,Rare genetic diseases,397968,Charcot-Marie-Tooth disease type 2R
181,Rare neurological diseases,397968,Charcot-Marie-Tooth disease type 2R
147,Rare developmental anomalies during embryogenesis,397973,Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome
156,Rare genetic diseases,397973,Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome
181,Rare neurological diseases,397973,Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome
193,Rare endocrine diseases,397973,Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome
185,Rare urogenital diseases,398043,Malignant tumor of penis
202,Rare neoplastic diseases,398043,Malignant tumor of penis
185,Rare urogenital diseases,398053,Adenocarcinoma of the penis
202,Rare neoplastic diseases,398053,Adenocarcinoma of the penis
185,Rare urogenital diseases,398058,Squamous cell carcinoma of the penis
202,Rare neoplastic diseases,398058,Squamous cell carcinoma of the penis
152,Rare gastroenterological diseases,398063,Refractory celiac disease
147,Rare developmental anomalies during embryogenesis,398069,Schaaf-Yang syndrome
156,Rare genetic diseases,398069,Schaaf-Yang syndrome
181,Rare neurological diseases,398069,Schaaf-Yang syndrome
193,Rare endocrine diseases,398069,Schaaf-Yang syndrome
201,Rare infertility disorders,398069,Schaaf-Yang syndrome
205,Rare gynecological and obstetric diseases,398069,Schaaf-Yang syndrome
147,Rare developmental anomalies during embryogenesis,398073,Prader-Willi-like syndrome
156,Rare genetic diseases,398073,Prader-Willi-like syndrome
181,Rare neurological diseases,398073,Prader-Willi-like syndrome
193,Rare endocrine diseases,398073,Prader-Willi-like syndrome
201,Rare infertility disorders,398073,Prader-Willi-like syndrome
205,Rare gynecological and obstetric diseases,398073,Prader-Willi-like syndrome
147,Rare developmental anomalies during embryogenesis,398079,SIM1-related Prader-Willi-like syndrome
156,Rare genetic diseases,398079,SIM1-related Prader-Willi-like syndrome
181,Rare neurological diseases,398079,SIM1-related Prader-Willi-like syndrome
193,Rare endocrine diseases,398079,SIM1-related Prader-Willi-like syndrome
201,Rare infertility disorders,398079,SIM1-related Prader-Willi-like syndrome
205,Rare gynecological and obstetric diseases,398079,SIM1-related Prader-Willi-like syndrome
156,Rare genetic diseases,398088,Hereditary cryohydrocytosis with normal stomatin
194,Rare hematological diseases,398088,Hereditary cryohydrocytosis with normal stomatin
196,Rare systemic and rheumatological diseases,398091,Secondary neonatal autoimmune disease
231,Rare systemic or rheumatologic diseases of childhood,398091,Secondary neonatal autoimmune disease
196,Rare systemic and rheumatological diseases,398097,Neonatal antiphospholipid syndrome
231,Rare systemic or rheumatologic diseases of childhood,398097,Neonatal antiphospholipid syndrome
196,Rare systemic and rheumatological diseases,398109,Neonatal autoimmune hemolytic anemia
231,Rare systemic or rheumatologic diseases of childhood,398109,Neonatal autoimmune hemolytic anemia
196,Rare systemic and rheumatological diseases,398117,Neonatal dermatomyositis
231,Rare systemic or rheumatologic diseases of childhood,398117,Neonatal dermatomyositis
196,Rare systemic and rheumatological diseases,398124,Neonatal lupus erythematosus
231,Rare systemic or rheumatologic diseases of childhood,398124,Neonatal lupus erythematosus
196,Rare systemic and rheumatological diseases,398127,Neonatal scleroderma
231,Rare systemic or rheumatologic diseases of childhood,398127,Neonatal scleroderma
181,Rare neurological diseases,398147,Persistent idiopathic facial pain
147,Rare developmental anomalies during embryogenesis,398156,Oculoauriculofrontonasal syndrome
156,Rare genetic diseases,398156,Oculoauriculofrontonasal syndrome
199,Rare bone diseases,398156,Oculoauriculofrontonasal syndrome
147,Rare developmental anomalies during embryogenesis,398166,Focal facial dermal dysplasia
156,Rare genetic diseases,398166,Focal facial dermal dysplasia
187,Rare skin diseases,398166,Focal facial dermal dysplasia
147,Rare developmental anomalies during embryogenesis,398173,Focal facial dermal dysplasia type II
156,Rare genetic diseases,398173,Focal facial dermal dysplasia type II
187,Rare skin diseases,398173,Focal facial dermal dysplasia type II
147,Rare developmental anomalies during embryogenesis,398189,Focal facial dermal dysplasia type IV
156,Rare genetic diseases,398189,Focal facial dermal dysplasia type IV
187,Rare skin diseases,398189,Focal facial dermal dysplasia type IV
202,Rare neoplastic diseases,398934,Malignant epithelial tumor of ovary
205,Rare gynecological and obstetric diseases,398934,Malignant epithelial tumor of ovary
202,Rare neoplastic diseases,398940,Malignant non-epithelial tumor of ovary
205,Rare gynecological and obstetric diseases,398940,Malignant non-epithelial tumor of ovary
202,Rare neoplastic diseases,398961,Mucinous adenocarcinoma of ovary
205,Rare gynecological and obstetric diseases,398961,Mucinous adenocarcinoma of ovary
202,Rare neoplastic diseases,398971,Clear cell adenocarcinoma of the ovary
205,Rare gynecological and obstetric diseases,398971,Clear cell adenocarcinoma of the ovary
202,Rare neoplastic diseases,398987,Malignant teratoma of ovary
205,Rare gynecological and obstetric diseases,398987,Malignant teratoma of ovary
234,Classification of pediatric cancer (functional),398987,Malignant teratoma of ovary
146,Rare cardiac diseases,399058,Alpha-B crystallin-related late-onset myopathy
156,Rare genetic diseases,399058,Alpha-B crystallin-related late-onset myopathy
181,Rare neurological diseases,399058,Alpha-B crystallin-related late-onset myopathy
233,Rare transplant-related disorders,399058,Alpha-B crystallin-related late-onset myopathy
156,Rare genetic diseases,399081,KLHL9-related early-onset distal myopathy
181,Rare neurological diseases,399081,KLHL9-related early-onset distal myopathy
156,Rare genetic diseases,399086,Finnish upper limb-onset distal myopathy
181,Rare neurological diseases,399086,Finnish upper limb-onset distal myopathy
156,Rare genetic diseases,399096,Distal anoctaminopathy
181,Rare neurological diseases,399096,Distal anoctaminopathy
156,Rare genetic diseases,399103,Distal nebulin myopathy
181,Rare neurological diseases,399103,Distal nebulin myopathy
196,Rare systemic and rheumatological diseases,399158,Osteonecrosis
199,Rare bone diseases,399158,Osteonecrosis
196,Rare systemic and rheumatological diseases,399164,Avascular necrosis
199,Rare bone diseases,399164,Avascular necrosis
196,Rare systemic and rheumatological diseases,399169,Secondary avascular necrosis
199,Rare bone diseases,399169,Secondary avascular necrosis
196,Rare systemic and rheumatological diseases,399175,Traumatic avascular necrosis
199,Rare bone diseases,399175,Traumatic avascular necrosis
196,Rare systemic and rheumatological diseases,399180,Secondary non-traumatic avascular necrosis
199,Rare bone diseases,399180,Secondary non-traumatic avascular necrosis
156,Rare genetic diseases,399185,Rare hereditary disease with avascular necrosis
196,Rare systemic and rheumatological diseases,399185,Rare hereditary disease with avascular necrosis
199,Rare bone diseases,399185,Rare hereditary disease with avascular necrosis
196,Rare systemic and rheumatological diseases,399293,Osteonecrosis of the jaw
199,Rare bone diseases,399293,Osteonecrosis of the jaw
196,Rare systemic and rheumatological diseases,399302,Primary avascular necrosis
199,Rare bone diseases,399302,Primary avascular necrosis
196,Rare systemic and rheumatological diseases,399307,Idiopathic avascular necrosis
199,Rare bone diseases,399307,Idiopathic avascular necrosis
196,Rare systemic and rheumatological diseases,399319,Osteochondrosis
199,Rare bone diseases,399319,Osteochondrosis
196,Rare systemic and rheumatological diseases,399329,Epiphysiolysis of the hip
199,Rare bone diseases,399329,Epiphysiolysis of the hip
156,Rare genetic diseases,399380,Osteonecrosis of genetic origin
156,Rare genetic diseases,399388,Avascular necrosis of genetic origin
156,Rare genetic diseases,399391,Osteochondrosis of genetic origin
201,Rare infertility disorders,399572,Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder
201,Rare infertility disorders,399584,Rare male infertility due to adrenal disorder
156,Rare genetic diseases,399685,Rare male infertility due to testicular endocrine disorder
201,Rare infertility disorders,399685,Rare male infertility due to testicular endocrine disorder
156,Rare genetic diseases,399764,Male infertility due to gonadal dysgenesis or sperm disorder
201,Rare infertility disorders,399764,Male infertility due to gonadal dysgenesis or sperm disorder
156,Rare genetic diseases,399771,Male infertility due to sperm disorder
201,Rare infertility disorders,399771,Male infertility due to sperm disorder
156,Rare genetic diseases,399775,Male infertility with spermatogenesis disorder
201,Rare infertility disorders,399775,Male infertility with spermatogenesis disorder
156,Rare genetic diseases,399786,Male infertility with spermatogenesis disorder due to single gene mutation
201,Rare infertility disorders,399786,Male infertility with spermatogenesis disorder due to single gene mutation
156,Rare genetic diseases,399805,Male infertility with azoospermia or oligozoospermia due to single gene mutation
201,Rare infertility disorders,399805,Male infertility with azoospermia or oligozoospermia due to single gene mutation
156,Rare genetic diseases,399808,Male infertility with teratozoospermia due to single gene mutation
201,Rare infertility disorders,399808,Male infertility with teratozoospermia due to single gene mutation
156,Rare genetic diseases,399813,Male infertility due to sperm motility disorder
201,Rare infertility disorders,399813,Male infertility due to sperm motility disorder
201,Rare infertility disorders,399824,Rare disorder with obstructive azoospermia
201,Rare infertility disorders,399831,Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder
156,Rare genetic diseases,399839,Rare female infertility due to a congenital hypogonadotropic hypogonadism
201,Rare infertility disorders,399839,Rare female infertility due to a congenital hypogonadotropic hypogonadism
156,Rare genetic diseases,399846,Rare disorder with female infertility due to a congenital hypogonadotropic hypogonadism
201,Rare infertility disorders,399846,Rare disorder with female infertility due to a congenital hypogonadotropic hypogonadism
201,Rare infertility disorders,399849,Rare female infertility due to an adrenal disorder
201,Rare infertility disorders,399853,Rare female infertility due to an anomaly of ovarian function
156,Rare genetic diseases,399877,Rare female infertility due to gonadal dysgenesis
201,Rare infertility disorders,399877,Rare female infertility due to gonadal dysgenesis
201,Rare infertility disorders,399882,Rare female infertility due to an implantation defect
156,Rare genetic diseases,399980,Rare genetic male infertility
156,Rare genetic diseases,399983,Rare male infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin
156,Rare genetic diseases,399994,Rare male infertility due to adrenal disorder of genetic origin
156,Rare genetic diseases,399998,Male infertility due to obstructive azoospermia of genetic origin
156,Rare genetic diseases,400003,Rare genetic disorder with obstructive azoospermia
156,Rare genetic diseases,400008,Rare genetic female infertility
